id,target
41bd239b61,1
41bd48e16f,1
41bd5a6ac2,0
41bdebeb17,0
41be0bcafc,0
41be0fc4e8,0
41be21372e,0
41be8c4d2c,0
41be907125,1
41be9fd004,1
41bea3d772,0
41becfc80a,0
41bf1ea11d,0
41bf6b689f,1
41bfba8eb2,1
41bfc22ea3,1
41bfd911d7,1
41c00b12ba,1
41c030d999,0
41c038bdc9,1
41c04a55a9,0
41c056f30c,0
41c05c4b5f,1
41c0661b62,0
41c06d348b,1
41c09b7cef,1
41c0cd85e2,1
41c0fb10e9,1
41c109b8fb,1
41c10ad474,0
41c12bf6bb,1
41c143651c,1
41c14e1f6a,0
41c158c903,1
41c17363f1,0
41c1ae1503,1
41c1c17f89,1
41c21653ca,0
41c235d82b,1
41c254ac2f,0
41c25d6467,0
41c26cf087,0
41c287b40a,0
41c2bc75b6,0
41c2c7f833,0
41c2dde79e,0
41c2f32145,1
41c3202e87,1
41c33f79cc,1
41c34fca49,0
41c356b329,1
41c36fa85f,0
41c397925c,1
41c39af76c,1
41c3b99d18,0
41c405ec9c,0
41c41be350,0
41c42155cf,0
41c43ed496,1
41c44cb630,0
41c45a0ec2,0
41c465a47d,0
41c47fa740,1
41c4aa009a,1
41c4c38435,0
41c4f29f1d,1
41c4fab02e,1
41c514e085,1
41c51b84d7,0
41c51e461d,1
41c53ad04f,1
41c5601e0b,0
41c57b21a2,0
41c586c71e,0
41c59a85f0,0
41c626043e,1
41c673e539,1
41c6a81af6,0
41c6acd7ad,0
41c6d63eda,1
41c6db60f7,1
41c6ddc9cf,0
41c6ea7861,0
41c73ed0d9,0
41c751887f,1
41c79a5b8b,0
41c7f89584,1
41c81d111d,0
41c8292fb8,0
41c8c1f382,1
41c8fe58df,0
41c900a91d,1
41c91f26a9,1
41c921d23b,1
41c9475022,1
41c998b866,0
41c9a45893,1
41c9b71557,1
41c9c03c64,0
41c9c35579,1
41c9d751aa,0
41ca081726,1
41ca117307,1
41ca170188,1
41ca245626,0
41ca4b6b98,1
41caae2559,1
41cab0fbbb,0
41cac4797c,1
41cadb70d9,0
41cb00ee3f,0
41cb3ab352,1
41cb79a15e,1
41cb9c4d58,1
41cb9e70ca,0
41cbcbc3c1,1
41cbceba74,0
41cc0ab551,0
41cc24c687,1
41cc3a223c,0
41cc534d7c,0
41cc569e23,1
41cc79e2cb,0
41cc92e9c5,1
41cc999d95,0
41cca019a2,0
41ccd12a9e,0
41cceea471,0
41ccf6eee4,0
41cd2e73e6,1
41cd3d8fac,1
41cd595f32,1
41cd756844,1
41cd8e7240,0
41cd97a6e9,1
41cda95230,1
41cdcd35ca,0
41cdd23334,1
41ce049d09,0
41ce4f18d4,1
41ceb8e49a,0
41ceb93bf0,0
41cec6cbd7,0
41cec77002,0
41cecb4627,0
41cedd7e57,0
41cedfff77,0
41cef9b533,1
41cefcf92f,1
41cf208b26,1
41cf225671,1
41cf459b4f,1
41cf5a6c9f,0
41cf65ee2d,0
41cf76e58a,0
41cfb7b177,1
41cfd5bb10,1
41cfdd7bf0,0
41d0097bbb,0
41d052158b,0
41d05e68ac,1
41d07f7d8b,1
41d08bfe9d,1
41d0a70f07,0
41d0e1b8ef,1
41d0fad185,1
41d1205b10,1
41d1375ad1,0
41d152c726,0
41d16d2b60,0
41d1b444e4,1
41d1c4ba98,0
41d1c6c0d0,1
41d1eb16d5,1
41d1f97488,0
41d1fbbd55,0
41d2268368,0
41d22e53b2,1
41d2538f22,1
41d2723c7a,1
41d28a6102,0
41d2d52234,0
41d30702e2,0
41d316f074,0
41d36ead8e,0
41d3786078,1
41d380e321,1
41d38a7077,0
41d38d4b27,1
41d3b72762,1
41d3d5246c,1
41d3e13ce9,1
41d3e3e559,0
41d3e4c7cb,0
41d3e7248a,1
41d3ebbc40,0
41d3eda0c4,1
41d3f35a50,1
41d4507b82,1
41d457d61d,1
41d46a1d8d,1
41d46a4ea0,0
41d4c6a8fd,1
41d4d8a535,1
41d506e624,1
41d50fafa3,0
41d5553274,0
41d564f203,1
41d56b10a2,0
41d58fe019,1
41d5a26b55,1
41d5e31656,0
41d5f11247,0
41d5fd825b,1
41d61d240c,1
41d61e3c8c,0
41d63dafe7,1
41d648b9a0,1
41d64a0066,0
41d650223d,1
41d65defa9,1
41d67da154,1
41d685334d,1
41d6882990,0
41d6961fc2,0
41d6afeb0a,1
41d6b742ba,0
41d6dee0b5,0
41d6ea9fd3,0
41d7912164,1
41d7dc7570,1
41d7ebfcb7,1
41d7fcb9f9,0
41d81bf88c,0
41d8445985,0
41d844966f,0
41d8875c1a,1
41d8aa6fb8,0
41d8b875d8,0
41d8c348dd,1
41d8edd77f,1
41d917ea56,0
41d9232c51,1
41d944724c,0
41d95b3bfd,1
41d9a079d1,1
41d9b66d21,1
41d9dee112,0
41d9e8a070,1
41d9fe46f0,1
41da1d24f5,0
41da1dadf8,1
41da2bbca7,0
41da2c9cc3,1
41da629f6a,1
41da6559e0,0
41da7ac73c,1
41da7cffb7,1
41dacfa9b7,0
41daf5312d,1
41db150e8a,0
41db494549,1
41db770309,1
41db7c535e,1
41db811172,0
41db8bee4b,1
41dbb2027d,0
41dbdff2c8,1
41dbea0666,0
41dbed2ef9,1
41dc11c8dd,1
41dc24ac61,0
41dc2ba70b,1
41dc5f72d0,1
41dc7350f9,1
41dc84d424,0
41dc9a3363,0
41dca5422a,0
41dca63cfe,1
41dcb173f3,1
41dcb4a5a3,1
41dcc08f37,0
41dcc8fb9e,1
41dd40ed44,0
41dd4e43a3,0
41dd8dca61,0
41ddcc3c5b,1
41ddfe7174,1
41de050e88,0
41de101d31,1
41de1fe6ba,1
41de425402,0
41de989567,1
41deacb7f8,1
41df0fdd15,0
41df245ba6,0
41df37ffa5,0
41df65dc8c,0
41df73997c,1
41df920505,0
41df930ff8,0
41df97bef9,1
41dfae3d47,1
41dfd15658,1
41dfe411f5,1
41dfeb8300,0
41dff0d4d3,0
41e0026fcc,0
41e01e16f2,0
41e049e5f8,1
41e04ba048,0
41e04ffdf2,1
41e0764326,0
41e0773050,0
41e0c41703,1
41e0d36b6c,1
41e0d8f850,0
41e0da5f37,0
41e0f77e29,0
41e1145dc3,0
41e11630db,1
41e133b994,0
41e17e1368,1
41e18fa741,1
41e19f4f67,0
41e1cc5073,1
41e1d7a39b,0
41e1dc9c7b,1
41e262266b,1
41e26dade4,1
41e2f705c6,1
41e2fb9e62,1
41e31e12d2,0
41e327483a,1
41e32bc67d,1
41e35be833,0
41e371b0e1,1
41e396e155,0
41e3a97063,0
41e3b14f0e,1
41e40b5510,0
41e4177af6,1
41e4296c65,0
41e48fa07c,0
41e491112b,0
41e4c84926,0
41e4cb3e3d,1
41e4e276f4,1
41e4f91aaf,0
41e51501f4,0
41e52bd8a6,0
41e52c3c1e,1
41e556a6a0,1
41e55d46ef,1
41e56dc93e,1
41e5cd4650,1
41e5e045d2,0
41e5ea0066,0
41e60c5614,1
41e64bcbd2,1
41e65a0c56,0
41e65b0d5e,1
41e65d775d,1
41e69667d9,1
41e6bb2896,1
41e6dddcee,0
41e6e1bcca,0
41e6e69692,1
41e6f86534,0
41e763e18b,1
41e7950c85,0
41e7e0638b,0
41e7f4cbab,0
41e7f9c02e,1
41e81bd9b8,1
41e86852f9,0
41e882c1a5,0
41e8a67e12,1
41e8a7e7ab,1
41e8b5d6cf,1
41e8e48f1d,0
41e8e6de48,1
41e8f66771,0
41e8fa8158,1
41e8fbeef1,1
41e90cb220,0
41e95d9cea,1
41e963be92,1
41e9666d97,0
41e98cd73b,1
41e99b010a,0
41ea25672c,0
41ea30be3f,0
41ea399f9f,1
41ea3d7f6a,0
41ea4858ff,1
41ea66ff23,0
41ea7e9f4d,0
41ea93b8c3,1
41ead7531a,1
41eae7c06f,0
41eaefc387,0
41eafb24b8,0
41eb09558c,1
41eb0fa010,1
41eb2b873b,0
41eb3300cd,0
41eb4d0c0c,1
41eb4d8ea7,0
41eb82c31f,1
41eb9e3dd9,0
41eb9f8d11,1
41ebe502d9,1
41ec364629,0
41ec41c4fd,1
41ec80d369,0
41ec81b155,0
41ecb8db47,1
41eccebdd2,1
41ecd4449e,1
41ecef8264,0
41ecf1a77f,0
41ed090de9,0
41ed869a9d,0
41ed9184b7,0
41eda5d83b,1
41eda8e365,0
41ee0fe32a,1
41ee1c54cd,0
41ee296d39,1
41ee3f7784,0
41ee63387e,1
41ee7271fb,0
41ee8ba6e4,1
41ee9854d0,0
41eeb3faad,1
41eed44dd9,1
41ef216a0d,1
41ef2e588b,0
41ef8360dd,1
41ef8deea3,1
41ef96a8f1,0
41efc7b033,0
41efdaad35,1
41effc2736,1
41f078e8b8,0
41f08636e3,0
41f09623c8,1
41f0a2cce6,0
41f0f63c5d,0
41f15af116,1
41f1743812,1
41f1a70697,0
41f1a8b1c1,0
41f1b577cf,1
41f1cef1ee,1
41f1d106b4,0
41f1e3d83b,1
41f22e97db,0
41f24cb5c3,0
41f27808b2,1
41f2c53ab4,1
41f2cc0d9a,1
41f2e726c6,1
41f2e9d49d,0
41f2fa6faf,0
41f310fb45,0
41f328cdef,1
41f339d541,1
41f34aee2b,0
41f34fdaa1,0
41f384ed8c,1
41f3944a51,1
41f3daf8dd,0
41f457d068,0
41f4649662,1
41f4925a50,0
41f4a62e68,0
41f4b59309,0
41f4d39386,0
41f4ed4ba5,1
41f54d5181,1
41f55a24bd,1
41f561fc50,1
41f56a6674,1
41f56bba73,0
41f571d629,1
41f5771be0,0
41f57e07f3,1
41f597c0d8,0
41f5a7e0d7,1
41f5a8f0a4,0
41f5d4ad81,1
41f5ec6757,0
41f61476e8,0
41f62837b1,0
41f6401b2c,1
41f66c7374,1
41f6851be3,0
41f6983a99,0
41f6b99ca3,0
41f6e27142,1
41f703aba0,1
41f728d7fa,0
41f78f78c3,1
41f7c09485,0
41f7c0f77d,1
41f7cfb5fb,1
41f8252763,1
41f84f4fc7,0
41f85731d6,1
41f85c2c88,1
41f89e9954,0
41f8b3b68f,1
41f8bf23dd,1
41f8cf469c,1
41f96b7824,0
41f99506c9,0
41f9a09489,0
41fa01569d,0
41fa032723,0
41fa4161dc,0
41fa56115e,0
41fa6f5c64,1
41fa911def,0
41fa9bd0cf,0
41faa3adfc,0
41faaa83a9,1
41faaad8d4,0
41faaf983a,0
41fab19e33,0
41fab42814,1
41faf2b088,0
41fb059864,0
41fb1d418d,0
41fb5773e3,0
41fb9597f0,1
41fbcd4e15,1
41fbda09a6,0
41fbe8a1c2,1
41fbf388de,0
41fc2ac74e,1
41fc325932,0
41fcc4acf2,0
41fce0c5f9,0
41fcea54fa,0
41fd335d7d,1
41fd449ab6,0
41fd52e659,1
41fd5f3547,1
41fd83ce55,1
41fd8c01ce,0
41fd9d0be2,1
41fdb1c22e,0
41fdb4bf67,0
41fdb50c1d,1
41fdbb2128,0
41fdc437a4,0
41fde4071e,0
41fdfc6754,1
41fe1d485d,1
41fe26f32b,1
41fe31253e,0
41fe536d57,1
41fe7fb28c,0
41fea278bc,0
41fec6aeb9,0
41fecc4616,1
41ff1b854e,0
41ff3cab58,0
41ffa6405f,0
41ffab0b14,1
41ffabc7fa,1
41ffd86c80,0
41ffefaa67,1
4200054c6c,1
420032f187,1
42003bba3e,1
42006537fd,1
420065bc97,0
420098b3e2,1
4200b84918,1
4200b8ae71,1
4200e98b03,1
420102dfe2,0
42011bedf7,1
4201358f12,1
420136ac7d,0
4201470316,0
4201818bd5,0
42019bb256,1
4201bf9eb5,0
4201f0581a,0
4202053648,0
42020eee8a,0
42021e946f,0
420232a0b4,0
42025f8252,1
420271e736,0
4202a43d1d,1
4202b05562,0
4202d0e1ca,0
4202df87ee,0
4202e0ed51,0
42033dfce0,1
42034b695d,0
4203594a42,0
42039a9432,0
4203b3f424,0
4203d201a7,1
4203da972e,1
4203ebf075,1
420404fd64,1
42045577fb,0
420459ec13,0
4204616142,1
420479c096,0
4204c051ff,1
4204d02e3b,0
42052efc22,0
42053651c9,1
42056e89d6,1
42059cc3c3,0
4205cac3c1,1
4205ce19ad,0
4205d3e6d1,0
420610721b,0
420612025c,1
42061f2b09,0
420628e8be,0
420634bb3c,1
4206584729,1
42067a147a,0
420688cb52,0
42068a900e,0
42068b1b8d,0
4206997a15,0
42069d2722,0
4206b35796,1
4206c51b97,1
4206ca187d,0
42073e03ae,0
42073e6e75,0
42074aa33f,0
420751d485,0
4207935898,0
42079492bd,0
420797ea16,1
4207b37e8a,0
4208091c25,0
42081ff684,0
420839f842,0
42085bce81,1
42087323f1,0
4208c8fd95,1
4208f12bbb,0
420911654e,0
42094282ed,0
4209577a58,1
420960477c,0
4209ad7f5d,1
4209d754d2,0
420a0bc23d,0
420a32028b,0
420a320a6b,1
420a3ab8dd,1
420a4bf418,0
420a9eceda,1
420ac591e6,1
420ac7e67b,0
420ad9d3fe,0
420aff3322,1
420b4191d0,1
420b62af7d,1
420b7953da,0
420b8a8930,0
420ba35106,1
420c818077,0
420caa54e3,0
420ce3f1f7,0
420cebae6d,0
420d09072e,0
420d0cd9d4,1
420d2f68cf,1
420d6a0ad8,1
420d89f0aa,1
420d98e6dd,0
420db20201,0
420dd8aa9e,0
420e032b30,1
420e7b63a3,0
420ea16dd0,0
420ea4385d,1
420ea90e14,1
420eb3b1ac,0
420ec1fa06,0
420ece1486,0
420edf8d89,0
420ef693cc,1
420f0904a1,0
420f30cacc,1
420f9177d0,0
420fa26e64,1
420fa2d44e,1
420fad6eef,0
420ffbeb1f,0
4210024922,1
421004dc7b,0
4210446414,1
4210558956,0
421070a7d0,0
4210a4a838,0
4210af3627,0
4210b9c4a4,0
4210c08c39,0
4210c0f8e2,1
4210e591af,1
4211053de1,0
421110c58e,0
42114d57e3,1
421155457a,0
4211753289,0
42119353d4,0
4211b80a82,0
4211c9c1bb,1
4211d3bf54,0
42121e6f41,0
421242de91,0
42126ad5e5,0
4212c8925a,0
4212d507c1,1
4212d79c68,1
4212feca0c,1
421311a8cd,0
42131485b9,1
421323447b,1
42134cd137,1
42136e6615,1
4213803643,0
42139b3e7c,0
4213ac94ea,1
4213b1df0c,0
4213c4dff9,1
4213e7d7a7,1
4213f673f9,1
42143c70ce,1
421440619f,1
42148339e7,0
42149b50e4,0
42149d569a,0
4214c147b1,0
4214c2d797,1
4214d39b44,1
42151cdfb6,0
4215457ec5,1
4215c78af7,1
4215f114fe,0
4216139f98,1
42161e7cbc,0
42162c836a,1
42163e9f50,0
42165c2a80,0
421669ab68,1
421684473f,0
4216921044,0
4216a447dc,1
4217187bd4,1
42171b0caa,0
4217341509,1
42174f85e7,0
421768839f,0
4217955670,1
4217a07877,1
4217ab02ed,0
4217adcc99,0
4217c03d14,1
4217c76402,0
4217cf3cc9,1
4217da5239,0
4217eb2694,0
421815f7f9,0
421820cb25,1
4218425dcd,1
42184ffa65,0
4218519a56,1
421875f00a,1
42187c558f,0
42187da216,1
42189e2944,0
42189ebbb3,1
4218cf9567,0
42190f855b,1
4219397f06,0
4219553c9e,0
421959e759,1
42196faf2a,0
421974c7c4,1
42198fa6c5,0
4219ede95c,1
421a21a5cb,0
421a22efd0,1
421a245f96,1
421a669a02,1
421a81f057,0
421ab7bab1,0
421ae453d8,1
421af31cb0,0
421b02dcb4,1
421b0eddd4,0
421b1b51d9,1
421b2d6be0,0
421b34ecd5,0
421b8dedce,0
421bb549cd,0
421bb78b61,0
421bdd8fd5,0
421be16248,1
421d1db8d1,1
421d7202f6,0
421d7b209c,1
421d7bccca,0
421d861780,1
421d92869d,1
421dc5f18e,0
421e0c8d56,1
421e24c01f,0
421e331931,0
421e5123ed,0
421e5e7517,1
421e6df563,0
421e8ff5a7,0
421ec2cd59,1
421ecfb9ed,0
421f7317f9,0
421f7921ee,1
421f792ccc,1
421f8d2dac,0
421fa1f4a9,0
421fa48c25,1
421ff51fa7,1
42201c8743,1
42202e42dc,1
4220322c8e,0
422053ec83,0
42206247ea,0
4220674477,1
4220933bee,1
42209d2093,0
4220a974d2,0
4220c44d6c,0
4220d67cea,0
4220d85541,0
42214aacdd,0
422153eeea,1
42219a018a,0
4221aeb043,1
4221c63484,0
4221cfe58e,0
4221d74d8b,1
4221ff092c,1
42223704d0,1
42224ed3da,0
42225490f0,0
4222b0b836,0
4222bd9c37,0
4222daa8ae,0
4222ee4865,1
4222f36940,1
42233a8f39,1
4223616ca5,0
4223894e9d,0
4223dfae81,0
42241b1fe1,0
422433ee81,0
42244b9c88,1
422464fd05,1
42246a3695,0
4225018fdc,0
4225132bd3,1
42251c857c,0
422526f1e2,0
422562b3ee,1
42258902f6,0
42258c0f80,0
4225bac246,0
4225cb4e50,0
4225d459fa,1
4225f71929,0
4225fa2757,1
4226164e4c,0
4226422653,0
4226429e8f,0
422657f9c4,0
42268d27f6,0
4226aff29b,0
4226d5fa52,1
4226eb0346,0
4226ecce3c,0
4226f029d1,0
4227092113,0
42273821a6,0
42273c39aa,0
4227458a43,1
4227598f98,0
42277657a2,1
42278f4f75,1
4227bbb8e4,0
4227d1b42a,0
4227db9614,0
4227fab759,0
42282acf55,0
422842ddb6,1
422853934e,1
422869aa4f,1
42287d0f5c,1
4228822312,1
4228c5b324,1
42290c900a,1
42295d49a3,0
4229666a0c,1
42296832ad,0
422976f7f4,0
4229a25383,0
4229aa13eb,0
4229ac2bcb,0
4229b7518f,1
4229bfc2b0,0
4229c6a1b7,0
4229cacf8e,0
4229ebbab2,0
422a0e069c,1
422a131391,0
422a159a9a,0
422a22adc9,1
422a4c1cd8,0
422a4d31d0,0
422a57e2fe,0
422a667d87,0
422a6c3d2d,0
422aa8b0e8,0
422aba088f,1
422abe3865,0
422ac5eea2,0
422ae5b704,1
422aec3941,0
422afa59e8,0
422b28c1c5,1
422b48915c,0
422b5adcd2,1
422b6dd90e,0
422bbbba26,0
422bbef699,0
422bbffc86,0
422bde377b,1
422c1021cc,1
422c1d1db8,0
422c394e9a,0
422c65a318,1
422c680191,0
422cb9ba86,1
422cd36e45,1
422cdc25eb,0
422d5778d7,0
422d918866,1
422d99c8c4,1
422dc7adac,0
422ddf286b,0
422df70a97,1
422e01f4d5,1
422e427f47,1
422e4d22b4,0
422e51f3b2,1
422e792cc8,1
422e86fc2a,0
422e9efdff,0
422eb44ac4,1
422ebeadaa,1
422eca9516,1
422ed1eddb,1
422f02813d,1
422f0b1ee4,1
422f1481f8,0
422fa3976a,1
422fa50309,0
422fab0713,0
422fd12eb7,1
422fd439b3,0
422fea29ff,0
4230215e60,1
423041eff3,0
4230462170,0
423054f5bc,1
42305eb82d,1
42305f7419,0
42306d0210,1
4230732f63,0
4230918a2c,0
423094e503,0
4230b503b3,1
4230d293dd,1
4230df3559,1
4230e484f9,1
4230f7f0e1,0
42311f04db,0
4231550402,1
423157cff1,1
423165f950,0
423193a911,1
4231a8e5f7,1
4231d4fc93,1
4232023aab,0
42320a601f,1
42320c81f8,0
423216b42a,1
42321a3e18,0
423226279f,1
4232532cdb,0
423253b119,1
42328d3ab7,0
4232bceaf1,0
4232ccee9c,0
4232dd5c6a,0
4232ddcd3a,1
4232df35a8,1
4232e49f28,1
4232fc5afd,0
4232fd2447,1
42332977c6,1
42332d697e,1
4233471a64,0
423384725b,1
4233913981,0
4233ab50f1,1
4233c90e74,0
4233ee7efd,1
4233f761d3,1
4233facb53,0
42340c4ca5,1
42341607d8,0
423416c52f,1
42346c2d37,0
4234705193,1
4234776f0f,1
4234a09947,0
4234d88553,0
4234f7e7e9,0
4234ff2a0d,0
42351de709,1
4235204cdb,1
4235218ae7,1
423535837c,1
42359c52af,0
42359f9666,0
4235d1bf2c,1
4235d329b7,0
423618e890,1
423624b938,1
423631c776,0
423648d066,1
423650eeb2,0
423657986e,0
423658122c,0
42367cd3ff,1
423691b605,0
423698a5c9,1
4236adc292,1
4236afb4fc,1
4236afcc0d,0
4236b160bb,0
4236b7d39c,0
4236fe8246,0
42372e9267,1
42373a8066,1
42373d8bde,1
42374eb6ab,1
42376d5c2d,1
423778abd1,0
423802d5a7,0
42381aac02,1
4238372a5a,0
42388366ae,1
4238d2d25f,0
4238e492fc,0
4238e74c60,1
4238e9011c,0
42395dd2bb,0
4239623f88,1
423966a574,0
423973d233,0
42398ab37f,0
4239a3a424,0
4239b30661,0
4239b38d7e,0
4239e2373b,0
4239e8660f,0
4239efb20f,1
423a886995,1
423a90a535,0
423b0a3691,1
423b26f603,0
423b3ec62a,0
423b3ef393,1
423b58d660,1
423ba4f4d5,1
423ba65644,1
423ba6ffb2,1
423be1d64c,0
423bf67395,0
423bf9de81,1
423c171779,1
423c2e4855,0
423c5aca19,1
423c66feed,1
423c7249ee,0
423c96b6e2,1
423cd534c4,1
423ceb46a8,0
423cf125ae,0
423d0ca60f,0
423d10f837,0
423d2aceff,1
423d31e354,1
423da3530c,1
423dc3c324,0
423dd45c6e,0
423dddb47f,1
423e4efca7,1
423e704e9b,1
423e7ca0c6,0
423e838db5,1
423ed1e4ee,1
423ed5f99e,1
423eed8c0e,1
423f0f2b62,1
423f172217,0
423f342324,0
423f3bf07f,1
423f43877e,0
423f4c23a7,1
423f4c4880,0
423f5e5c3d,0
423f95238f,1
423f9f8fe3,1
423fa1b281,1
423fbc687a,0
423fd358a1,1
423fde1621,1
423fec5495,0
4240017ef2,1
42400c588e,0
42404785c8,1
42408fd8d2,1
4240b824e8,1
4240dc27cd,0
4240e39d79,1
4240f16b42,0
4241170549,1
42412e2ab8,0
42413299d6,1
42413bafd9,0
4241419136,1
4241472a26,1
424178c921,0
42417e513e,0
4241aeb1aa,1
424225e221,0
42422f96d2,0
4242490074,1
4242621572,0
4242ae655b,1
42431a9ba2,1
42432bae7b,0
42434d8af2,0
4243582e91,1
42436acfff,1
42439f8c5c,0
4243dab471,1
42442b9f78,1
42444a155a,0
424466c13e,0
4244a419d8,0
4244a4269c,0
4244a7ada9,0
4244ae51c9,1
4244c390b1,1
4244e1af07,1
424507d516,0
42450d2144,1
42450ec15a,1
424522517e,0
42453f8ade,1
42454e7e6c,1
424582ea4a,1
4245896be3,0
4245facbe9,0
42462cec41,0
42462f4565,0
424702ba6b,1
42470698ee,1
4247248187,0
42473f53b2,0
4247598555,0
4247740069,0
4247a69672,0
4247dccb41,1
4247f5faad,0
42480707d3,1
424812d1b5,1
42481dffdb,0
424830d418,1
42484d28ab,0
42486cc0d5,1
4248782d49,1
42488639e7,1
4248c36b4a,0
4248d68c07,0
4248fadfb0,0
42490bc992,0
4249358193,0
424986246d,0
4249957076,1
4249967a1a,0
4249ceb703,1
4249d80ca0,0
424a0582b3,0
424a1f8a0d,1
424a31d499,1
424a386a2c,1
424a5cd6c6,0
424a7ad52e,1
424a7c0d45,1
424a8328e6,0
424a90f781,0
424ad9093f,1
424afcc909,0
424b0145a2,1
424b118fd5,0
424b1bfd2c,1
424b1d45fc,0
424ba3de5d,1
424ba91a86,1
424baba55b,0
424bc2b06c,0
424bfe9ff2,0
424c02675b,0
424c03248d,0
424c5a03ca,0
424cd8d11a,0
424cff8e61,0
424d0a142a,1
424d10537c,1
424d138b8c,0
424d3a976c,0
424d5d081e,1
424d7d3fea,0
424dc0bdf1,0
424dc795df,1
424ddc03bb,0
424dfbd0c6,1
424e213470,0
424e25297a,1
424e27ea78,1
424e41990b,0
424e68f21f,1
424e699a48,1
424e72f132,1
424e769d41,0
424e86bd67,1
424e8fd564,1
424e96068d,1
424e9e8a98,0
424ebb2607,0
424eee66ae,0
424f1f60fd,0
424f32957c,1
424f953fc1,1
424ff6e460,0
424ffd8902,1
42502214a0,0
4250366f19,1
42503ceb70,0
4250467e9c,1
42509e8330,0
4250e5bf17,0
4250f3a470,1
42510a619b,1
4251116caf,0
4251256e6b,0
4252077248,0
425218a257,0
42521f24b2,1
4252324446,1
4252357dda,0
4252664a50,0
4252881348,1
425295f6b7,1
4252ad0bb7,1
4252bb2d95,1
4252d5f941,0
4252e13287,1
4252e7a94c,1
425324e310,1
425326c676,0
4253955d62,0
4253b9a0db,1
4253d33655,1
4253d367e4,0
4253d8c77a,0
4253df1a55,0
4253ef9193,0
42541b774b,0
425462cc13,0
425469f9bb,0
42546fcc67,0
425498afb2,0
4254b44c7d,1
4254da9866,0
4254e1ce4e,1
4254f09a9e,0
4255184f13,0
42551b610c,0
425530bce4,0
425560d5fc,0
42557a3422,0
4255da3b6b,0
4255fdbc90,0
42561598ac,0
4256542667,0
42567ce172,0
42569bc4ed,1
4256b45e3e,0
4256c8b81c,0
4257231c83,1
42572ed6f4,0
425731751e,1
42573cab8c,0
42574ca9d7,1
425785789c,0
4257fb64c9,0
425834c422,0
42585f336a,0
4258ad19b7,0
4258b4c4cf,0
4258d42d94,0
4258e75487,0
4258e9b050,0
42590b2663,1
4259169a60,1
425927b0b1,1
42592c17e6,1
42594e2eb0,1
425960b938,0
425969e81c,1
4259707884,0
4259843375,1
4259997d07,0
4259d2d124,1
425a0a7741,0
425a1eb090,0
425a1ec6d8,0
425a210249,0
425a338129,0
425a37aaa4,1
425a47991e,0
425a4ad368,1
425a7828a2,1
425a7b2cdf,0
425a9a4d0e,0
425abd1b3b,1
425ae9627e,0
425b17362e,0
425b462102,1
425b6b2f71,0
425b6bca74,1
425b7646fb,1
425b785a10,0
425b96c14d,1
425bd005d0,0
425bde02e7,0
425c0202d2,1
425c0938a8,1
425c1a6e3d,1
425c4f78c3,1
425c4f8c91,0
425c65728e,1
425c7cc0e3,0
425cbc598f,0
425ce0b8fd,0
425d509279,1
425d62a135,1
425d92badf,1
425db1afe5,1
425db2133e,1
425dde9a87,1
425ded1b9a,1
425e128c57,1
425e220247,1
425e25f94a,1
425e3bbfbd,1
425e7a8d6d,0
425eb2bb35,0
425ebdf778,0
425ed1638f,1
425ee4ca50,0
425eee69f4,1
425f0a7f42,1
425f198599,1
425f2d6772,0
425f414d74,1
425f524cba,0
425f55f735,0
425f9701d1,1
425fb8131d,1
425fc83640,0
425ff2e446,0
426006dbf2,0
42600f7409,1
426059ba9e,1
426090b15c,1
426096c38f,1
4260f9384d,1
4260ffe7f9,1
42615fc255,0
426187ca4e,0
4261abc882,1
4261ce601a,1
4261d0c828,1
4261d971f6,1
42620364e7,0
42620710c2,1
42621c7864,1
426232b88b,1
4262354396,1
4262528140,1
42625a7035,0
42626aed3a,1
4262751232,0
42628f73ba,1
4262a2525b,1
426303cd5c,0
42630dfb17,1
42633b24e0,1
42634ffbd7,1
4263684814,1
4263743fab,0
42639e63db,0
4263bdeeb7,1
4263f9f37f,1
42640bb5bd,1
42641b287a,1
426445541c,0
4264602c7d,0
426479db00,1
4264958816,1
4264c4c9db,0
4264eb461d,1
426510b385,0
4265742ade,0
426578aff3,1
4265a58167,1
4265a9f532,1
4265eb211f,0
4266019426,0
4266101d38,1
42661b8d1a,1
4266250d98,0
42664a0203,0
42665117a2,0
4266752e36,1
426696379d,1
426696dd43,0
4266b292b9,1
4266b795a5,0
4266cbfea2,1
4266cd72d0,0
4266e413c9,0
42670b11e7,0
42671e1e4d,1
42674324ab,0
42676fe996,1
426771123d,0
4267952611,1
4267a00803,0
4267abfabf,0
4267ad4163,0
4267ed8bad,0
4267fd9fd5,1
426868838e,1
426868cb0f,1
4268783712,1
42689086ee,1
4268b5a1f7,1
4268b7f27c,0
4268ca4d17,0
426902c3b3,1
4269090759,1
42690ec130,0
426912e1a0,1
42693a587c,0
4269cf73dd,1
4269df8a33,0
426a0372f5,0
426a1a0c5f,0
426a7fa60d,0
426a8f0e15,1
426a9663a6,1
426ae43411,1
426b4da0cd,0
426bab4c28,1
426bba73dc,1
426bdd5236,1
426bdfa90d,1
426be0315b,0
426befe5ed,1
426c25f429,1
426c4812c1,1
426c6f9d2a,1
426c8ddfde,1
426c9e37d8,1
426cf77164,0
426d0661fc,0
426d3a2f1f,1
426d46f6ed,0
426d4df640,0
426d6b91bc,1
426d813813,1
426e1d1759,1
